FT   Gr_0              292370..292469
FT                   /note="Gr_0 wordOccurs14"
FT   Gr_0              408019..408118
FT                   /note="Gr_0 wordOccurs14"
FT   Gr_0              667808..667933
FT                   /note="Gr_0 wordOccurs14"
FT   Gr_0              676509..676609
FT                   /note="Gr_0 wordOccurs14"
FT   Gr_0              692499..692597
FT                   /note="Gr_0 wordOccurs14"
FT   Gr_0              986471..986587
FT                   /note="Gr_0 wordOccurs14"
FT   Gr_0              2387436..2387556
FT                   /note="Gr_0 wordOccurs14"
FT   Gr_0              2694949..2695048
FT                   /note="Gr_0 wordOccurs14"
FT   Gr_0              2722530..2722629
FT                   /note="Gr_0 wordOccurs14"
FT   Gr_0              2939613..2939712
FT                   /note="Gr_0 wordOccurs14"
FT   Gr_0              3016036..3016167
FT                   /note="Gr_0 wordOccurs14"
FT   Gr_0              4120533..4120631
FT                   /note="Gr_0 wordOccurs14"
FT   Gr_0              5521156..5521254
FT                   /note="Gr_0 wordOccurs14"
FT   Gr_0              6342784..6342885
FT                   /note="Gr_0 wordOccurs14"
FT   Gr_0              58215..58315
FT                   /note="Gr_0 wordOccurs46"
FT   Gr_0              68000..68100
FT                   /note="Gr_0 wordOccurs46"
FT   Gr_0              253349..253447
FT                   /note="Gr_0 wordOccurs46"
FT   Gr_0              255284..255383
FT                   /note="Gr_0 wordOccurs46"
FT   Gr_0              280116..280243
FT                   /note="Gr_0 wordOccurs46"
FT   Gr_0              339888..339989
FT                   /note="Gr_0 wordOccurs46"
FT   Gr_0              344765..344865
FT                   /note="Gr_0 wordOccurs46"
FT   Gr_0              574698..574798
FT                   /note="Gr_0 wordOccurs46"
FT   Gr_0              707483..707582
FT                   /note="Gr_0 wordOccurs46"
FT   Gr_0              864022..864153
FT                   /note="Gr_0 wordOccurs46"
FT   Gr_0              868741..868840
FT                   /note="Gr_0 wordOccurs46"
FT   Gr_0              1120381..1120480
FT                   /note="Gr_0 wordOccurs46"
FT   Gr_0              1129393..1129491
FT                   /note="Gr_0 wordOccurs46"
FT   Gr_0              1157777..1157878
FT                   /note="Gr_0 wordOccurs46"
FT   Gr_0              1251030..1251158
FT                   /note="Gr_0 wordOccurs46"
FT   Gr_0              1259084..1259183
FT                   /note="Gr_0 wordOccurs46"
FT   Gr_0              1452755..1452884
FT                   /note="Gr_0 wordOccurs46"
FT   Gr_0              1476175..1476287
FT                   /note="Gr_0 wordOccurs46"
FT   Gr_0              1564448..1564546
FT                   /note="Gr_0 wordOccurs46"
FT   Gr_0              1647320..1647420
FT                   /note="Gr_0 wordOccurs46"
FT   Gr_0              1789156..1789286
FT                   /note="Gr_0 wordOccurs46"
FT   Gr_0              2065348..2065447
FT                   /note="Gr_0 wordOccurs46"
FT   Gr_0              2124392..2124493
FT                   /note="Gr_0 wordOccurs46"
FT   Gr_0              2126725..2126855
FT                   /note="Gr_0 wordOccurs46"
FT   Gr_0              2369949..2370049
FT                   /note="Gr_0 wordOccurs46"
FT   Gr_0              2635443..2635572
FT                   /note="Gr_0 wordOccurs46"
FT   Gr_0              3036148..3036247
FT                   /note="Gr_0 wordOccurs46"
FT   Gr_0              3647003..3647102
FT                   /note="Gr_0 wordOccurs46"
FT   Gr_0              3728225..3728326
FT                   /note="Gr_0 wordOccurs46"
FT   Gr_0              3762250..3762363
FT                   /note="Gr_0 wordOccurs46"
FT   Gr_0              3766511..3766628
FT                   /note="Gr_0 wordOccurs46"
FT   Gr_0              4116446..4116546
FT                   /note="Gr_0 wordOccurs46"
FT   Gr_0              4394878..4394954
FT                   /note="Gr_0 wordOccurs46"
FT   Gr_0              4449349..4449447
FT                   /note="Gr_0 wordOccurs46"
FT   Gr_0              4600666..4600765
FT                   /note="Gr_0 wordOccurs46"
FT   Gr_0              5115711..5115811
FT                   /note="Gr_0 wordOccurs46"
FT   Gr_0              5191983..5192081
FT                   /note="Gr_0 wordOccurs46"
FT   Gr_0              5197235..5197333
FT                   /note="Gr_0 wordOccurs46"
FT   Gr_0              5542140..5542237
FT                   /note="Gr_0 wordOccurs46"
FT   Gr_0              5664013..5664112
FT                   /note="Gr_0 wordOccurs46"
FT   Gr_0              5755932..5756031
FT                   /note="Gr_0 wordOccurs46"
FT   Gr_0              6050654..6050767
FT                   /note="Gr_0 wordOccurs46"
FT   Gr_0              6249678..6249808
FT                   /note="Gr_0 wordOccurs46"
FT   Gr_0              6340293..6340417
FT                   /note="Gr_0 wordOccurs46"
FT   Gr_0              6373250..6373350
FT                   /note="Gr_0 wordOccurs46"
FT   Gr_0              6474356..6474487
FT                   /note="Gr_0 wordOccurs46"
FT   Gr_0              6469785..6469884
FT                   /note="Gr_0 wordOccurs1"
FT   Gr_0              675508..675609
FT                   /note="Gr_0 wordOccurs6"
FT   Gr_0              3761002..3761101
FT                   /note="Gr_0 wordOccurs6"
FT   Gr_0              6105171..6105271
FT                   /note="Gr_0 wordOccurs6"
FT   Gr_0              6397368..6397466
FT                   /note="Gr_0 wordOccurs6"
FT   Gr_0              6526810..6526908
FT                   /note="Gr_0 wordOccurs6"
FT   Gr_0              6758714..6758827
FT                   /note="Gr_0 wordOccurs6"
FT   Gr_0              397014..397114
FT                   /note="Gr_0 wordOccurs1"
FT   Gr_0              6492249..6492326
FT                   /note="Gr_0 wordOccurs1"
FT   Gr_0              4405452..4405552
FT                   /note="Gr_0 wordOccurs1"
FT   Gr_0              245643..245742
FT                   /note="Gr_0 wordOccurs17"
FT   Gr_0              445089..445190
FT                   /note="Gr_0 wordOccurs17"
FT   Gr_0              458557..458656
FT                   /note="Gr_0 wordOccurs17"
FT   Gr_0              660559..660659
FT                   /note="Gr_0 wordOccurs17"
FT   Gr_0              795452..795551
FT                   /note="Gr_0 wordOccurs17"
FT   Gr_0              1127010..1127125
FT                   /note="Gr_0 wordOccurs17"
FT   Gr_0              1514197..1514294
FT                   /note="Gr_0 wordOccurs17"
FT   Gr_0              1880122..1880221
FT                   /note="Gr_0 wordOccurs17"
FT   Gr_0              3003133..3003206
FT                   /note="Gr_0 wordOccurs17"
FT   Gr_0              3255027..3255128
FT                   /note="Gr_0 wordOccurs17"
FT   Gr_0              5165273..5165354
FT                   /note="Gr_0 wordOccurs17"
FT   Gr_0              5454247..5454346
FT                   /note="Gr_0 wordOccurs17"
FT   Gr_0              5504250..5504349
FT                   /note="Gr_0 wordOccurs17"
FT   Gr_0              5748163..5748244
FT                   /note="Gr_0 wordOccurs17"
FT   Gr_0              6539398..6539496
FT                   /note="Gr_0 wordOccurs17"
FT   Gr_0              6775366..6775511
FT                   /note="Gr_0 wordOccurs17"
FT   Gr_0              6846976..6847075
FT                   /note="Gr_0 wordOccurs17"
FT   Gr_0              4768334..4768433
FT                   /note="Gr_0 wordOccurs1"
FT   Gr_0              1642398..1642520
FT                   /note="Gr_0 wordOccurs1"
FT   Gr_0              5180892..5180991
FT                   /note="Gr_0 wordOccurs1"
FT   Gr_0              6607332..6607423
FT                   /note="Gr_0 wordOccurs1"
FT   Gr_0              6543762..6543860
FT                   /note="Gr_0 wordOccurs1"
FT   Gr_0              595647..595772
FT                   /note="Gr_0 wordOccurs1"
FT   Gr_0              1739248..1739377
FT                   /note="Gr_0 wordOccurs1"
FT   Gr_0              5051570..5051669
FT                   /note="Gr_0 wordOccurs1"
FT   Gr_0              1103170..1103253
FT                   /note="Gr_0 wordOccurs1"
FT   Gr_0              1632071..1632171
FT                   /note="Gr_0 wordOccurs2"
FT   Gr_0              5993004..5993103
FT                   /note="Gr_0 wordOccurs2"
FT   Gr_0              1449921..1450020
FT                   /note="Gr_0 wordOccurs2"
FT   Gr_0              5142005..5142105
FT                   /note="Gr_0 wordOccurs2"
FT   Gr_0              6817471..6817571
FT                   /note="Gr_0 wordOccurs1"
FT   Gr_0              3777670..3777785
FT                   /note="Gr_0 wordOccurs1"
FT   Gr_0              2228820..2228919
FT                   /note="Gr_0 wordOccurs1"
FT   Gr_0              3088273..3088391
FT                   /note="Gr_0 wordOccurs1"
FT   Gr_0              3787093..3787238
FT                   /note="Gr_0 wordOccurs1"
FT   Gr_0              3163606..3163705
FT                   /note="Gr_0 wordOccurs1"
FT   Gr_0              2107680..2107779
FT                   /note="Gr_0 wordOccurs1"
FT   Gr_0              786127..786243
FT                   /note="Gr_0 wordOccurs1"
FT   Gr_0              2324894..2325039
FT                   /note="Gr_0 wordOccurs1"
FT   Gr_0              6365952..6366052
FT                   /note="Gr_0 wordOccurs1"
